2025-04-27 17:20:23,079 - workout_manager - ERROR - Cannot start workout: No device ID provided
2025-04-27 17:20:29,788 - workout_manager - ERROR - Cannot start workout: No device ID provided
2025-04-27 17:20:51,877 - workout_manager - ERROR - Cannot start workout: No device ID provided
2025-04-27 17:20:51,954 - workout_manager - ERROR - Cannot start workout: No device ID provided
2025-04-27 17:20:52,206 - workout_manager - ERROR - Cannot start workout: No device ID provided
2025-04-27 17:20:52,405 - workout_manager - ERROR - Cannot start workout: No device ID provided
2025-04-27 17:20:52,559 - workout_manager - ERROR - Cannot start workout: No device ID provided
2025-04-27 17:20:52,591 - workout_manager - ERROR - Cannot start workout: No device ID provided
2025-04-27 17:21:07,873 - workout_manager - ERROR - Cannot start workout: No device ID provided
2025-04-27 17:21:08,198 - workout_manager - ERROR - Cannot start workout: No device ID provided
2025-04-27 17:21:08,291 - workout_manager - ERROR - Cannot start workout: No device ID provided
2025-04-27 17:47:48,940 - workout_manager - INFO - Starting new bike workout on device C9:02:CB:68:17:C1
2025-04-27 17:47:48,941 - workout_manager - ERROR - Error starting workout: Database.start_workout() got an unexpected keyword argument 'start_time'
2025-04-27 17:47:54,950 - workout_manager - INFO - Starting new bike workout on device C9:02:CB:68:17:C1
2025-04-27 17:47:54,951 - workout_manager - ERROR - Error starting workout: Database.start_workout() got an unexpected keyword argument 'start_time'
2025-04-29 19:46:20,451 - workout_manager - INFO - Added data point to workout 81: time=30.776s, power=28, distance=144.00m, calories=0
2025-04-29 19:46:21,505 - workout_manager - INFO - Added data point to workout 81: time=31.827s, power=28, distance=144.00m, calories=0
2025-04-29 19:46:22,440 - workout_manager - INFO - Added data point to workout 81: time=32.762s, power=28, distance=160.00m, calories=0
2025-04-29 19:46:23,407 - workout_manager - INFO - Added data point to workout 81: time=33.775s, power=23, distance=160.00m, calories=0
2025-04-29 19:46:24,365 - workout_manager - INFO - Added data point to workout 81: time=34.730s, power=18, distance=160.00m, calories=0
2025-04-29 19:46:25,385 - workout_manager - INFO - Added data point to workout 81: time=35.755s, power=14, distance=160.00m, calories=1
2025-04-29 19:46:26,328 - workout_manager - INFO - Ending workout (ID: 81)
2025-04-29 19:46:26,333 - workout_manager - INFO - User weight not available for VO2max calculation
2025-04-29 19:48:38,953 - workout_manager - INFO - Starting new bike workout on device C9:02:CB:68:17:C1
2025-04-29 19:48:39,015 - workout_manager - INFO - Started workout 82 with device C9:02:CB:68:17:C1
2025-04-29 19:48:39,429 - workout_manager - INFO - Added data point to workout 82: time=0.353s, power=18, distance=16.00m, calories=0
2025-04-29 19:48:40,439 - workout_manager - INFO - Added data point to workout 82: time=1.367s, power=15, distance=16.00m, calories=0
